sid,n_cand,n_keep,n_lowtissue,n_pen,frac_lowtissue,frac_keep,n_lost_cancer_tiles,max_lost_cancer,max_kept_cancer
d1ebc07cf137,188,137,44,7,0.23404255319148937,0.7287234042553191,23,16.9632,87.6083
d1ec2a1c9426,255,172,53,30,0.20784313725490197,0.6745098039215687,14,8.2138,65.4236
d21fc3c161dc,38,16,22,0,0.5789473684210527,0.42105263157894735,0,0.0,0.0
d22031e32aae,50,34,16,0,0.32,0.68,1,2.1637,46.6751
d22037cd1b81,267,197,67,3,0.250936329588015,0.7378277153558053,5,17.1631,71.9666
d23885804250,195,145,50,0,0.2564102564102564,0.7435897435897436,17,9.6924,53.2684
d2728eec0001,251,178,71,2,0.28286852589641437,0.7091633466135459,27,12.3672,80.0842
d284c0c04e9c,210,151,32,27,0.1523809523809524,0.719047619047619,10,10.0647,86.2442
d2a97eb750bf,148,98,50,0,0.33783783783783783,0.6621621621621622,4,5.4169,50.6897
d2b1ee78b2dd,204,150,53,0,0.25980392156862747,0.7352941176470589,14,15.9851,67.2836
d2bc6a6beb7e,150,114,27,9,0.18,0.76,7,13.2584,78.5965
d2bd898f6bf1,215,161,51,3,0.2372093023255814,0.7488372093023256,9,11.2991,65.831
d2c92272a7d4,167,90,33,44,0.19760479041916168,0.5389221556886228,0,0.0,0.0
d2c964910e2e,111,83,28,0,0.25225225225225223,0.7477477477477478,16,8.0566,70.4727
d2c9f2abe87b,162,116,46,0,0.2839506172839506,0.7160493827160493,13,11.6699,67.9642
d2ddf3569a34,215,177,38,0,0.17674418604651163,0.8232558139534883,13,9.3063,67.8696
d2e8ff5257ef,49,38,11,0,0.22448979591836735,0.7755102040816326,1,3.3722,59.0317
d2e99d97cea5,205,162,27,16,0.13170731707317074,0.7902439024390244,4,5.6412,51.1337
d3108b3d0303,260,172,74,11,0.2846153846153846,0.6615384615384615,12,11.9629,66.0645
d341e19a7613,254,168,65,21,0.2559055118110236,0.6614173228346457,17,13.8336,80.1651
d34c7fe75980,53,38,15,0,0.2830188679245283,0.7169811320754716,0,0.0,29.1229
d375f524d50d,107,81,26,0,0.24299065420560748,0.7570093457943925,14,16.127,74.5041
d38193285da0,140,84,54,2,0.38571428571428573,0.6,22,19.7342,71.3409
d383a65adb84,184,118,45,21,0.24456521739130435,0.6413043478260869,0,0.0,0.0
d38a9db63e10,116,83,33,0,0.28448275862068967,0.7155172413793104,2,7.7087,61.4639
d39675253364,42,26,16,0,0.38095238095238093,0.6190476190476191,7,14.9963,78.6209
d3b0cdab6ed7,207,157,50,0,0.24154589371980675,0.7584541062801933,32,16.3605,89.325
d3c90e3b0436,110,71,39,0,0.35454545454545455,0.6454545454545455,0,0.0,0.0
d3d56ee887a1,180,135,36,9,0.2,0.75,9,6.8665,58.2062
d3eb5180ac60,282,198,84,0,0.2978723404255319,0.7021276595744681,22,12.6511,67.07
d40022119792,154,101,48,5,0.3116883116883117,0.6558441558441559,4,7.1228,72.8455
d40af49780ea,241,176,65,0,0.2697095435684647,0.7302904564315352,0,0.0,0.0
d41a958db22d,84,32,19,33,0.2261904761904762,0.38095238095238093,0,0.0,0.0
d42bd4e73a67,61,43,18,0,0.29508196721311475,0.7049180327868853,3,9.3445,54.5563
d437a7e3fa8a,177,141,36,0,0.2033898305084746,0.7966101694915254,9,19.3481,68.8126
d439005ae0ae,69,54,15,0,0.21739130434782608,0.782608695652174,3,2.1042,29.5944
d451ec7b30cd,171,131,37,3,0.21637426900584794,0.7660818713450293,14,8.4854,72.8302
d4557d562ab9,175,132,42,1,0.24,0.7542857142857143,19,10.9146,73.5123
d49075075de9,52,36,16,0,0.3076923076923077,0.6923076923076923,1,5.8441,11.0764
d49ec86c92a9,33,22,11,0,0.3333333333333333,0.6666666666666666,0,0.0,40.387
d4c24da97247,222,160,62,0,0.27927927927927926,0.7207207207207207,37,16.4169,60.8887
d4c6270294e1,160,116,44,0,0.275,0.725,12,10.2615,67.3218
d4dcb1cd1505,260,211,40,9,0.15384615384615385,0.8115384615384615,12,8.7067,59.5383
d4e11ec26633,229,156,73,0,0.31877729257641924,0.6812227074235808,6,9.2133,65.6281
d4f83e0d9b46,222,180,30,12,0.13513513513513514,0.8108108108108109,2,7.2601,48.2452
d4f9cc7d8f83,221,176,45,0,0.20361990950226244,0.7963800904977375,16,11.4624,55.7587
d4fb7f6c5689,179,99,5,75,0.027932960893854747,0.553072625698324,0,0.0,38.0142
d5110b3363bf,182,139,43,0,0.23626373626373626,0.7637362637362637,7,9.7733,59.1293
d5235bb22404,252,165,87,0,0.34523809523809523,0.6547619047619048,10,8.7982,49.9771
d52d28b99ef1,68,43,25,0,0.36764705882352944,0.6323529411764706,5,3.5522,44.4305
d536c08dee5e,227,123,24,80,0.10572687224669604,0.5418502202643172,0,0.0,63.9343
d54603c7b6fd,154,115,39,0,0.2532467532467532,0.7467532467532467,16,9.6771,57.782
d54a08612396,137,101,31,3,0.22627737226277372,0.7372262773722628,5,8.0505,71.4355
d56d1e479d43,205,153,52,0,0.25365853658536586,0.7463414634146341,0,0.0,0.0
d592f94339f6,166,122,44,0,0.26506024096385544,0.7349397590361446,12,12.3672,72.4442
d5a8225a2a91,206,148,58,0,0.2815533980582524,0.7184466019417476,14,16.983,62.114
d5ac3e845ce7,172,132,40,0,0.23255813953488372,0.7674418604651163,18,14.0503,74.4812
d5b260922fb6,202,141,61,0,0.30198019801980197,0.698019801980198,1,10.2234,62.9425
d5bf3e7b1d30,285,215,54,16,0.18947368421052632,0.7543859649122807,11,7.637,50.0244
d5c07be135c2,164,119,40,5,0.24390243902439024,0.725609756097561,10,16.9052,84.9579
d5c40ec53258,213,148,47,18,0.22065727699530516,0.6948356807511737,12,18.1351,83.725
d5c7f88f88f6,51,34,17,0,0.3333333333333333,0.6666666666666666,0,0.0,10.6796
d5cab685b579,93,56,37,0,0.3978494623655914,0.6021505376344086,3,6.7474,42.1722
d5cef9fcc30f,178,110,31,37,0.17415730337078653,0.6179775280898876,4,5.1559,44.2413
d5e5a9686812,75,51,24,0,0.32,0.68,1,7.1793,51.1932
d60a54e0359b,145,111,32,0,0.2206896551724138,0.7655172413793103,1,1.5762,63.0707
d61cca1e607d,115,80,23,12,0.2,0.6956521739130435,0,0.0,0.0
d6554a3cff6d,185,150,35,0,0.1891891891891892,0.8108108108108109,16,11.8454,67.3157
d6587192c22a,282,228,52,0,0.18439716312056736,0.8085106382978723,15,8.6395,73.5245
d676924aa4d2,43,27,16,0,0.37209302325581395,0.627906976744186,0,0.0,0.0
d6807acfabc8,160,103,44,13,0.275,0.64375,20,15.4251,80.8762
d691b50f9a08,153,100,53,0,0.3464052287581699,0.6535947712418301,0,0.0,0.0
d69244e15961,144,99,45,0,0.3125,0.6875,0,0.0,0.0
d696555466a8,220,176,42,2,0.19090909090909092,0.8,6,14.4806,66.1285
d6c1175d1961,284,221,56,7,0.19718309859154928,0.778169014084507,13,13.6017,80.9509
d6d59930bb06,169,97,10,62,0.05917159763313609,0.5739644970414202,3,4.5853,53.7308
d6e746190b27,247,196,50,1,0.20242914979757085,0.7935222672064778,14,14.2899,52.0508
d6f1c51db42f,121,87,34,0,0.2809917355371901,0.71900826446281,0,0.0,0.0
d6fbeba66fdf,191,147,44,0,0.23036649214659685,0.7696335078534031,0,0.0,0.0
d707d86264e1,273,206,67,0,0.2454212454212454,0.7545787545787546,14,9.5078,69.1818
d71322531072,78,52,24,2,0.3076923076923077,0.6666666666666666,5,3.1143,35.4034
d72d765ec852,201,158,43,0,0.21393034825870647,0.7860696517412935,7,9.8984,89.4745
d72dce85f195,231,174,42,15,0.18181818181818182,0.7532467532467533,10,5.0812,63.9755
d74a1b24f9d9,176,135,41,0,0.23295454545454544,0.7670454545454546,22,15.451,81.1234
d74ad1248c21,110,79,31,0,0.2818181818181818,0.7181818181818181,0,0.0,0.0
d7502ac103c3,267,214,53,0,0.19850187265917604,0.8014981273408239,11,15.5991,65.5884
d76180b527e1,63,52,11,0,0.1746031746031746,0.8253968253968254,1,2.2339,25.5905
d76be95baca4,186,136,50,0,0.26881720430107525,0.7311827956989247,0,0.0,0.0
d76c8504812e,208,165,42,1,0.20192307692307693,0.7932692307692307,18,12.2818,79.9973
d76f1860a054,181,141,40,0,0.22099447513812154,0.7790055248618785,12,12.0972,77.9449
d77156c36bb1,195,141,54,0,0.27692307692307694,0.7230769230769231,1,1.7853,52.3544
d78288ac0177,53,40,13,0,0.24528301886792453,0.7547169811320755,0,0.0,6.16
d784ca64e4f8,177,130,42,5,0.23728813559322035,0.7344632768361582,9,11.2854,56.6788
d79ef0a1d3b3,240,185,55,0,0.22916666666666666,0.7708333333333334,6,14.6347,67.2943
d7b7b3e3d85c,31,19,12,0,0.3870967741935484,0.6129032258064516,4,9.8511,74.0845
d7bd6d0c6842,116,80,36,0,0.3103448275862069,0.6896551724137931,0,0.0,0.0
d7d09ab8218c,188,130,58,0,0.30851063829787234,0.6914893617021277,8,9.9121,46.5057
d7e2b72270a8,59,42,16,0,0.2711864406779661,0.711864406779661,8,10.2158,41.1133
d7efea6d3769,57,36,21,0,0.3684210526315789,0.631578947368421,3,3.4622,41.0446
d7f13cf51705,158,109,49,0,0.310126582278481,0.689873417721519,0,0.0,0.0
d7f293887ea7,121,83,38,0,0.3140495867768595,0.6859504132231405,15,16.2979,68.2999
d824fb0c3c99,157,118,20,19,0.12738853503184713,0.7515923566878981,5,8.1543,63.2401
d844c98b0208,222,139,39,44,0.17567567567567569,0.6261261261261262,1,3.8208,37.2757
d84c7a217e22,130,101,25,4,0.19230769230769232,0.7769230769230769,7,10.3745,63.0829
d84c84c7e96c,97,72,25,0,0.25773195876288657,0.7422680412371134,0,0.0,0.0
d8530375294e,161,128,22,11,0.13664596273291926,0.7950310559006211,10,7.1152,64.2914
d85e14b5f57f,122,89,33,0,0.27049180327868855,0.7295081967213115,3,13.0035,64.8178
d874fa822ef1,128,89,19,20,0.1484375,0.6953125,7,7.3959,63.0173
d8abf403ab56,206,141,27,38,0.13106796116504854,0.6844660194174758,0,0.0,19.6228
d8b48c040439,210,152,58,0,0.2761904761904762,0.7238095238095238,17,9.4772,75.1038
d8b611006a6b,171,129,42,0,0.24561403508771928,0.7543859649122807,16,15.3915,80.1941
d8c62816ea17,132,85,47,0,0.3560606060606061,0.6439393939393939,0,0.0,0.0
d8e1bc485f60,253,170,45,38,0.17786561264822134,0.6719367588932806,7,5.6458,61.8607
d8f6b2a76413,274,230,44,0,0.16058394160583941,0.8394160583941606,7,8.2153,65.6937
d935f3eec2ad,109,73,14,22,0.12844036697247707,0.6697247706422018,2,2.6581,70.9351
d94046cd69c8,137,101,34,2,0.24817518248175183,0.7372262773722628,3,7.5058,40.0253
d960f3c9327c,142,102,40,0,0.28169014084507044,0.7183098591549296,8,8.1558,72.876
d9652aa1aed6,102,63,28,11,0.27450980392156865,0.6176470588235294,0,0.0,0.0
d98d4b443eaa,143,106,37,0,0.25874125874125875,0.7412587412587412,7,11.5936,74.3317
d98de7b36e13,60,42,18,0,0.3,0.7,0,0.0,0.0
d996d408cbc9,52,25,27,0,0.5192307692307693,0.4807692307692308,0,0.0,15.9409
d997bd54e6a5,164,137,27,0,0.16463414634146342,0.8353658536585366,4,7.7286,66.0034
d9a927bfb26b,139,104,35,0,0.2517985611510791,0.7482014388489209,12,12.5977,58.0673
d9ad3f3ed67f,200,141,59,0,0.295,0.705,22,9.0576,49.9222
d9b172287619,129,91,22,16,0.17054263565891473,0.7054263565891473,3,6.2439,63.0508
d9b76603ea5a,242,181,57,4,0.23553719008264462,0.7479338842975206,9,6.456,62.0544
d9c9948c3c66,209,132,26,51,0.12440191387559808,0.631578947368421,2,6.3217,60.0571
d9d9d64870b7,238,165,70,3,0.29411764705882354,0.6932773109243697,1,8.7112,44.4489
da02528d2ac0,44,32,12,0,0.2727272727272727,0.7272727272727273,9,18.7042,83.9539
da05399168ba,93,61,32,0,0.34408602150537637,0.6559139784946236,0,0.0,0.0
da07bf2ac3a3,126,91,30,5,0.23809523809523808,0.7222222222222222,0,0.0,0.0
da15226ed2a9,122,84,38,0,0.3114754098360656,0.6885245901639344,0,0.0,0.0
da1bf67eeb0d,97,67,13,17,0.13402061855670103,0.6907216494845361,3,4.8767,50.2808
da1de69a3097,254,190,64,0,0.25196850393700787,0.7480314960629921,0,0.0,0.0
da2319b5a8f3,191,145,46,0,0.24083769633507854,0.7591623036649214,7,9.3979,71.4645
da2502ee900c,58,29,15,14,0.25862068965517243,0.5,4,4.1397,44.5328
da396e7a0a8a,234,192,42,0,0.1794871794871795,0.8205128205128205,6,12.233,53.7445
da4b2e029abb,106,73,15,18,0.14150943396226415,0.6886792452830188,1,1.2329,63.0478
da517beeeaf1,184,136,48,0,0.2608695652173913,0.7391304347826086,11,9.1263,68.3853
da558caad449,149,103,39,6,0.26174496644295303,0.6912751677852349,9,10.2844,85.405
da5bbea85af3,202,151,51,0,0.2524752475247525,0.7475247524752475,16,19.931,98.3154
da610fb22e9b,225,159,27,39,0.12,0.7066666666666667,10,10.9024,77.6428
da84230d35b2,123,97,26,0,0.21138211382113822,0.7886178861788617,8,6.2225,60.3165
da8a2cc5804b,183,136,34,13,0.18579234972677597,0.7431693989071039,6,7.3059,60.2646
da998451f0bd,190,148,42,0,0.22105263157894736,0.7789473684210526,11,8.3542,77.6459
daace2b519f2,173,125,24,24,0.13872832369942195,0.7225433526011561,0,0.0,55.7953
dab87401b160,73,48,25,0,0.3424657534246575,0.6575342465753424,8,7.0297,59.5474
dabe405fe14f,133,90,43,0,0.3233082706766917,0.6766917293233082,12,10.8902,52.6154
dacdcb2643b7,160,111,44,5,0.275,0.69375,0,0.0,0.0
dae2ef34973d,185,121,64,0,0.34594594594594597,0.654054054054054,0,0.0,0.0
dae39ae3951b,146,105,41,0,0.2808219178082192,0.7191780821917808,5,12.6129,52.1606
dae694441953,163,110,14,39,0.08588957055214724,0.6748466257668712,0,0.0,57.8278
dae6cec7cfe9,171,107,47,17,0.27485380116959063,0.6257309941520468,2,2.2827,56.9046
daebef24cda2,177,123,38,16,0.21468926553672316,0.6949152542372882,7,15.7623,62.9425
daf178053958,105,52,17,36,0.1619047619047619,0.49523809523809526,0,0.0,0.0
dafa723ac789,133,100,33,0,0.24812030075187969,0.7518796992481203,0,0.0,0.0
db047ccc6fbd,230,168,62,0,0.26956521739130435,0.7304347826086957,16,8.4717,63.7024
db197fde0bcf,144,101,40,2,0.2777777777777778,0.7013888888888888,11,9.2026,62.5183
db1d65d349a6,97,71,21,5,0.21649484536082475,0.7319587628865979,8,13.7543,77.037
db2ba90004c0,77,47,30,0,0.38961038961038963,0.6103896103896104,21,14.0213,62.8006
db315d247803,106,83,23,0,0.2169811320754717,0.7830188679245284,6,15.2817,81.517
db49e2f1ea7e,71,36,35,0,0.49295774647887325,0.5070422535211268,0,0.0,0.0
db4f4e9261cf,181,138,43,0,0.23756906077348067,0.7624309392265194,8,9.6878,68.4875
db50ae671fd1,221,177,42,2,0.19004524886877827,0.8009049773755657,2,12.2086,47.5327
db5eaab164a4,115,79,36,0,0.3130434782608696,0.6869565217391305,0,0.0,0.0
db63c8584fb1,180,113,56,11,0.3111111111111111,0.6277777777777778,3,3.1509,57.1579
db6bda8b9e54,158,125,33,0,0.2088607594936709,0.7911392405063291,1,3.4851,38.0798
db72f176da20,231,182,43,6,0.18614718614718614,0.7878787878787878,10,6.1249,67.1997
db8ff1904b4d,193,146,47,0,0.24352331606217617,0.7564766839378239,5,9.9289,63.1866
db9ab40f85a8,183,125,58,0,0.31693989071038253,0.6830601092896175,0,0.0,0.0
dbad8f645978,213,147,66,0,0.30985915492957744,0.6901408450704225,20,7.8384,77.0966
dbbd706e74cd,176,118,57,1,0.32386363636363635,0.6704545454545454,5,9.4482,60.3256
dbd4f6f4fee9,229,177,52,0,0.22707423580786026,0.7729257641921398,4,3.2776,45.2377
dbea7c288aa2,243,190,53,0,0.21810699588477367,0.7818930041152263,20,18.074,81.9183
dbf09c7c3080,113,87,26,0,0.23008849557522124,0.7699115044247787,15,13.2339,61.7279
dbfc9c440243,226,167,58,1,0.25663716814159293,0.7389380530973452,3,10.5789,41.9449
dc10032bf598,38,25,13,0,0.34210526315789475,0.6578947368421053,9,17.8055,76.7548
dc10e42ab879,150,117,33,0,0.22,0.78,23,12.1857,94.0475
dc2ec851fcbf,219,156,54,9,0.2465753424657534,0.7123287671232876,7,8.8562,58.9478
dc34ce090ee7,201,164,19,18,0.0945273631840796,0.8159203980099502,1,2.0767,63.6093
dc474e15a61e,157,109,48,0,0.3057324840764331,0.6942675159235668,0,0.0,0.0
dc5a57e65f5f,172,121,49,2,0.28488372093023256,0.7034883720930233,12,12.6801,73.8205
dc5d3a5a2d4d,196,152,44,0,0.22448979591836735,0.7755102040816326,10,10.2875,56.4865
dc65b5af33ea,155,108,37,10,0.23870967741935484,0.6967741935483871,4,5.4337,47.1024
dc6e3bbcf944,167,127,40,0,0.23952095808383234,0.7604790419161677,24,13.8916,73.1689
dc7254ab2158,242,189,53,0,0.2190082644628099,0.78099173553719,2,8.0917,69.5602
dc7825252bd5,51,32,19,0,0.37254901960784315,0.6274509803921569,0,0.0,0.0
dca769d431e4,139,102,37,0,0.26618705035971224,0.7338129496402878,6,16.4551,82.4921
dcc06d1ff010,228,166,62,0,0.2719298245614035,0.7280701754385965,10,16.0416,74.1501
dcc1dcad3b26,215,148,59,8,0.2744186046511628,0.6883720930232559,3,7.0068,30.1331
dcc20ce75933,79,59,20,0,0.25316455696202533,0.7468354430379747,0,0.0,19.2032
dccae7781a91,160,105,50,5,0.3125,0.65625,0,0.0,0.0
dcdea3763106,146,110,36,0,0.2465753424657534,0.7534246575342466,3,5.4596,50.8621
dd025ef52244,269,214,55,0,0.20446096654275092,0.7955390334572491,24,19.2474,97.757
dd036a4ae490,215,176,39,0,0.1813953488372093,0.8186046511627907,1,1.3245,61.7432
dd1110c6430e,118,80,13,25,0.11016949152542373,0.6779661016949152,0,0.0,9.0973
dd11c9143fb6,41,10,8,23,0.1951219512195122,0.24390243902439024,0,0.0,0.0
dd1de3a4f68b,95,71,21,3,0.22105263157894736,0.7473684210526316,8,17.2241,81.5445
dd26b0dd91cb,205,167,38,0,0.18536585365853658,0.8146341463414634,14,10.4324,70.8344
dd43c81a6e0d,209,148,61,0,0.291866028708134,0.7081339712918661,9,5.8365,64.2044
dd4a6b2c2370,109,80,29,0,0.26605504587155965,0.7339449541284404,0,0.0,0.0
dd50be7fcf23,51,27,24,0,0.47058823529411764,0.5294117647058824,0,0.0,61.441
dd52af5bb133,141,94,47,0,0.3333333333333333,0.6666666666666666,14,9.1064,61.9507
dd549fc1dbc7,262,198,64,0,0.24427480916030533,0.7557251908396947,5,5.3986,60.1929
dd6ded8699cc,161,104,54,3,0.33540372670807456,0.6459627329192547,0,0.0,0.0
dd893039103b,148,102,45,1,0.30405405405405406,0.6891891891891891,0,0.0,0.0
dd918d3f330e,187,125,62,0,0.3315508021390374,0.6684491978609626,0,0.0,0.0
dd97a5aebd7c,212,144,56,12,0.2641509433962264,0.6792452830188679,2,6.9168,67.2974
dd9df5c972f3,147,113,34,0,0.23129251700680273,0.7687074829931972,0,0.0,43.9835
dd9fbfd8ef47,177,138,39,0,0.22033898305084745,0.7796610169491526,12,14.4424,65.8813
ddac26b8c4b0,179,118,48,13,0.2681564245810056,0.659217877094972,0,0.0,0.0
ddb64fec2f66,143,110,33,0,0.23076923076923078,0.7692307692307693,8,9.0775,64.2395
ddbeff8437de,194,136,58,0,0.29896907216494845,0.7010309278350515,7,9.8572,72.7417
ddd0edc9c6eb,152,101,19,32,0.125,0.6644736842105263,8,14.3311,89.1113
ddd2f284a081,211,164,47,0,0.22274881516587677,0.7772511848341233,7,10.614,79.8401
ddd302c374af,28,19,9,0,0.32142857142857145,0.6785714285714286,2,4.0817,55.5237
de053910e530,152,95,36,21,0.23684210526315788,0.625,6,4.7058,52.2247
de06480e9ad9,127,98,29,0,0.2283464566929134,0.7716535433070866,0,0.0,0.0
de16d4d45383,211,154,57,0,0.27014218009478674,0.7298578199052133,9,10.7285,44.7296
de40ff480388,196,136,60,0,0.30612244897959184,0.6938775510204082,13,8.7936,71.0709
de4246495d32,154,119,35,0,0.22727272727272727,0.7727272727272727,14,19.1788,90.0497
de4966a35d76,116,55,21,40,0.1810344827586207,0.47413793103448276,0,0.0,0.0
de6b31466c0a,192,148,42,2,0.21875,0.7708333333333334,4,3.569,56.0745
dec45a32f96c,35,23,12,0,0.34285714285714286,0.6571428571428571,0,0.0,0.0
dee5779947bf,57,40,17,0,0.2982456140350877,0.7017543859649122,4,9.5596,64.801
dee6f372d17c,109,76,29,4,0.26605504587155965,0.6972477064220184,19,8.2977,79.274
def34835d007,169,125,44,0,0.2603550295857988,0.7396449704142012,23,12.2375,75.5371
def79acd1fba,178,138,40,0,0.2247191011235955,0.7752808988764045,6,4.3945,41.5665
defa7959933b,114,40,16,58,0.14035087719298245,0.3508771929824561,1,1.8524,58.4885
df02f5c5fa4e,145,100,45,0,0.3103448275862069,0.6896551724137931,13,13.5178,76.796
df18ac8990e8,145,95,34,16,0.23448275862068965,0.6551724137931034,20,11.9949,86.9019
df29712be2ba,41,26,15,0,0.36585365853658536,0.6341463414634146,0,0.0,21.1411
df386686a83a,199,148,38,13,0.19095477386934673,0.7437185929648241,0,0.0,0.0
df3d9c53189d,148,95,52,1,0.35135135135135137,0.6418918918918919,12,14.5752,86.0657
df4146c2cb4e,92,68,24,0,0.2608695652173913,0.7391304347826086,11,14.1708,72.644
df599862faf0,205,151,54,0,0.2634146341463415,0.7365853658536585,4,4.2496,57.1838
df6054cdf663,183,138,43,2,0.23497267759562843,0.7540983606557377,7,6.8924,74.7513
df83132f9e6a,120,85,31,4,0.25833333333333336,0.7083333333333334,0,0.0,0.0
df8bd94723b9,261,212,41,8,0.15708812260536398,0.8122605363984674,9,10.5011,64.2929
dfa98f57a484,193,146,47,0,0.24352331606217617,0.7564766839378239,19,19.0842,89.3539
dfae643568b0,265,179,52,34,0.19622641509433963,0.6754716981132075,23,11.9415,74.4873
dfb8f5717497,44,31,13,0,0.29545454545454547,0.7045454545454546,0,0.0,0.0
dfb94f6d16ff,162,107,55,0,0.3395061728395062,0.6604938271604939,0,0.0,8.6639
dfefdf0717c6,56,38,18,0,0.32142857142857145,0.6785714285714286,0,0.0,0.0
dff285c9260f,214,155,56,3,0.2616822429906542,0.7242990654205608,6,12.0575,49.588
dffa5e1d1d45,66,49,17,0,0.25757575757575757,0.7424242424242424,0,0.0,0.0
e00211e28b13,72,57,15,0,0.20833333333333334,0.7916666666666666,0,0.0,0.0
e004796dbc56,208,164,44,0,0.21153846153846154,0.7884615384615384,8,12.4557,65.6143
e005bc3ecd71,167,108,59,0,0.3532934131736527,0.6467065868263473,0,0.0,0.0
e00a89e8381a,215,148,67,0,0.3116279069767442,0.6883720930232559,6,9.256,48.3887
e02703af0349,213,146,67,0,0.3145539906103286,0.6854460093896714,10,6.9534,69.191
e02a4e6752db,125,67,43,15,0.344,0.536,0,0.0,2.1286
e03c543c7d61,42,29,4,9,0.09523809523809523,0.6904761904761905,0,0.0,73.8129
e041b17de0e6,178,143,35,0,0.19662921348314608,0.8033707865168539,9,5.2139,68.1839
e04e11360525,88,63,25,0,0.2840909090909091,0.7159090909090909,0,0.0,0.0
e04ea71e821b,136,101,28,7,0.20588235294117646,0.7426470588235294,7,6.2134,55.5832
e05f477f1d16,202,149,53,0,0.2623762376237624,0.7376237623762376,7,4.953,59.3689
e07f1b310d1a,223,123,25,75,0.11210762331838565,0.5515695067264574,5,1.7807,80.7175
e08b3873a528,171,114,40,17,0.23391812865497075,0.6666666666666666,18,10.8734,69.8547
e08e093639ae,153,119,34,0,0.2222222222222222,0.7777777777777778,13,11.3876,86.467
e0c2ac1e8919,63,39,24,0,0.38095238095238093,0.6190476190476191,4,9.967,55.3238
e0c370969267,83,62,17,4,0.20481927710843373,0.7469879518072289,0,0.0,0.0
e0ca5e9b18d9,120,90,30,0,0.25,0.75,0,0.0,0.0
e0d6698a6581,195,141,54,0,0.27692307692307694,0.7230769230769231,0,0.0,0.0
e0dbde719b3f,235,180,52,3,0.22127659574468084,0.7659574468085106,16,15.1535,86.2518
e10d5f4e9dd5,26,17,9,0,0.34615384615384615,0.6538461538461539,3,9.4101,49.6567
e10ea1f294e0,185,141,44,0,0.23783783783783785,0.7621621621621621,1,3.2776,54.3411
e10ebd20ef42,84,61,23,0,0.27380952380952384,0.7261904761904762,13,19.162,73.4772
e10ff644b112,144,93,51,0,0.3541666666666667,0.6458333333333334,0,0.0,0.0
e11d21ce3b80,251,183,68,0,0.27091633466135456,0.7290836653386454,18,8.1024,66.0965
e13ad43ca93b,79,60,19,0,0.24050632911392406,0.759493670886076,2,3.9337,39.7842
e142b7febd70,54,38,16,0,0.2962962962962963,0.7037037037037037,2,6.1554,53.8193
e15826e3b403,154,112,36,6,0.23376623376623376,0.7272727272727273,9,10.7193,58.9767
e162a1681d6e,102,61,41,0,0.4019607843137255,0.5980392156862745,0,0.0,0.0
e173f2b10fac,194,164,23,6,0.11855670103092783,0.845360824742268,7,11.8912,73.4726
e175edbb01ee,170,120,50,0,0.29411764705882354,0.7058823529411765,0,0.0,0.0
e17b55972ff3,109,72,37,0,0.3394495412844037,0.6605504587155964,6,10.0159,78.6987
e187fc91f755,68,40,26,2,0.38235294117647056,0.5882352941176471,6,5.5145,45.0851
e19325ebb64a,124,91,33,0,0.2661290322580645,0.7338709677419355,1,5.6503,37.9135
e1b8d76e1ff3,292,216,76,0,0.2602739726027397,0.7397260273972602,2,3.8956,45.8496
e1b95e3bcc15,239,176,63,0,0.26359832635983266,0.7364016736401674,19,16.2109,69.4611
e1cb7dd62d9f,107,58,37,12,0.34579439252336447,0.5420560747663551,0,0.0,0.0
e1cbad247a96,250,175,55,20,0.22,0.7,0,0.0,0.0
e1dad4d35e61,108,65,11,32,0.10185185185185185,0.6018518518518519,0,0.0,57.4326
e1ef8bc20998,123,78,45,0,0.36585365853658536,0.6341463414634146,13,13.1622,60.7376
e2138754f55b,143,106,37,0,0.25874125874125875,0.7412587412587412,0,0.0,0.0
e2252a41bd6f,149,116,33,0,0.2214765100671141,0.7785234899328859,18,11.1343,88.0661
e241df65ca91,121,100,21,0,0.17355371900826447,0.8264462809917356,8,15.4907,61.853
e2578d331ae6,188,148,39,1,0.2074468085106383,0.7872340425531915,5,5.3253,60.5927
e2726cffee34,264,202,58,1,0.2196969696969697,0.7651515151515151,17,9.3491,66.4536
e273dba6ce94,149,98,51,0,0.3422818791946309,0.6577181208053692,4,7.2647,61.7126
e278dc57dacf,232,174,58,0,0.25,0.75,13,10.5621,65.062
e2876d9ebfde,49,23,26,0,0.5306122448979592,0.46938775510204084,0,0.0,0.0
e28c566407ff,177,120,55,2,0.3107344632768362,0.6779661016949152,0,0.0,0.0
e29f49849de6,88,70,18,0,0.20454545454545456,0.7954545454545454,10,16.7892,80.9418
e2b069d3db5d,226,184,42,0,0.18584070796460178,0.8141592920353983,24,15.036,66.9281
e2c101f2e420,64,39,20,5,0.3125,0.609375,0,0.0,32.8415
e2da537552bb,155,115,25,15,0.16129032258064516,0.7419354838709677,2,8.7662,70.8115
e2ecc681ff17,116,78,38,0,0.3275862068965517,0.6724137931034483,0,0.0,47.5113
e2efdfdce6c1,219,163,56,0,0.2557077625570776,0.7442922374429224,0,0.0,0.0
e2f04baa0bee,209,175,34,0,0.16267942583732056,0.8373205741626795,7,7.1976,64.502
e312107a0007,57,43,14,0,0.24561403508771928,0.7543859649122807,5,13.9526,71.8033
e31303632961,269,207,62,0,0.23048327137546468,0.7695167286245354,0,0.0,9.9991
e31d9b2e94f0,161,125,36,0,0.2236024844720497,0.7763975155279503,8,6.3004,65.6723
