image_id,x,y,dominant_class,pixel_counts_per_class
85924446350920fb124b657160c966d7,19968,2560,1,"{""0"": 103784, ""1"": 155460, ""2"": 2900, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,20480,2560,1,"{""0"": 69656, ""1"": 189520, ""2"": 2968, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,20992,2560,1,"{""0"": 48344, ""1"": 213800, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,21504,2560,1,"{""0"": 18632, ""1"": 243344, ""2"": 168, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,22016,2560,1,"{""0"": 5752, ""1"": 256392, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,22528,2560,1,"{""0"": 0, ""1"": 232092, ""2"": 80, ""3"": 0, ""4"": 0, ""5"": 29972}"
85924446350920fb124b657160c966d7,23040,2560,1,"{""0"": 0, ""1"": 245056, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 17088}"
85924446350920fb124b657160c966d7,23552,2560,1,"{""0"": 0, ""1"": 150872, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 111272}"
85924446350920fb124b657160c966d7,24064,2560,1,"{""0"": 0, ""1"": 176816, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 85328}"
85924446350920fb124b657160c966d7,24576,2560,1,"{""0"": 0, ""1"": 220452, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 41692}"
85924446350920fb124b657160c966d7,25088,2560,1,"{""0"": 0, ""1"": 222560, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 39584}"
85924446350920fb124b657160c966d7,25600,2560,1,"{""0"": 0, ""1"": 240316, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 21828}"
85924446350920fb124b657160c966d7,20992,3072,0,"{""0"": 259152, ""1"": 2992, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,22016,3072,0,"{""0"": 244792, ""1"": 17352, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,22528,3072,0,"{""0"": 131348, ""1"": 119128, ""2"": 10700, ""3"": 0, ""4"": 0, ""5"": 968}"
85924446350920fb124b657160c966d7,23040,3072,1,"{""0"": 67224, ""1"": 144740, ""2"": 1792, ""3"": 0, ""4"": 0, ""5"": 48388}"
85924446350920fb124b657160c966d7,23552,3072,1,"{""0"": 25920, ""1"": 139856, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 96368}"
85924446350920fb124b657160c966d7,24064,3072,1,"{""0"": 88, ""1"": 156020, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 106036}"
85924446350920fb124b657160c966d7,24576,3072,1,"{""0"": 0, ""1"": 243360, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 18784}"
85924446350920fb124b657160c966d7,25088,3072,1,"{""0"": 0, ""1"": 223232, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 38912}"
85924446350920fb124b657160c966d7,25600,3072,1,"{""0"": 12220, ""1"": 207656, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 42268}"
85924446350920fb124b657160c966d7,24064,3584,0,"{""0"": 253352, ""1"": 8792, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,24576,3584,0,"{""0"": 241648, ""1"": 20496, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,25088,3584,0,"{""0"": 138708, ""1"": 105104, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 18332}"
85924446350920fb124b657160c966d7,25600,3584,0,"{""0"": 122412, ""1"": 122216, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 17516}"
b641f33ff342b590cf61baeea481716a,1536,512,0,"{""0"": 216820, ""1"": 45324, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2048,512,0,"{""0"": 151080, ""1"": 88404, ""2"": 22660, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2560,512,0,"{""0"": 165280, ""1"": 86148, ""2"": 10716, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3072,512,0,"{""0"": 245816, ""1"": 16328, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1024,1024,0,"{""0"": 181284, ""1"": 76396, ""2"": 4464, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1536,1024,1,"{""0"": 7108, ""1"": 218776, ""2"": 36260, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2048,1024,1,"{""0"": 0, ""1"": 184924, ""2"": 77220, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2560,1024,1,"{""0"": 0, ""1"": 176188, ""2"": 85956, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3072,1024,1,"{""0"": 5024, ""1"": 257120, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3584,1024,1,"{""0"": 15912, ""1"": 182936, ""2"": 63296, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4096,1024,1,"{""0"": 73432, ""1"": 157828, ""2"": 30884, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4608,1024,0,"{""0"": 258208, ""1"": 3936, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,512,1536,0,"{""0"": 245976, ""1"": 16168, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1024,1536,1,"{""0"": 31196, ""1"": 203988, ""2"": 26960, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1536,1536,1,"{""0"": 3976, ""1"": 253672, ""2"": 4496, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2048,1536,0,"{""0"": 151448, ""1"": 86572, ""2"": 24124, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2560,1536,1,"{""0"": 89912, ""1"": 162644, ""2"": 9588, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3072,1536,1,"{""0"": 43644, ""1"": 218500, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3584,1536,1,"{""0"": 0, ""1"": 192672, ""2"": 69472, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4096,1536,1,"{""0"": 0, ""1"": 224700, ""2"": 37444, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4608,1536,0,"{""0"": 145984, ""1"": 116160, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,512,2048,1,"{""0"": 87516, ""1"": 156196, ""2"": 18432, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1024,2048,1,"{""0"": 0, ""1"": 220352, ""2"": 41792, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1536,2048,1,"{""0"": 52572, ""1"": 166488, ""2"": 43084, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3072,2048,0,"{""0"": 261680, ""1"": 464, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3584,2048,0,"{""0"": 172120, ""1"": 64856, ""2"": 25168, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4096,2048,1,"{""0"": 8824, ""1"": 220092, ""2"": 33228, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4608,2048,1,"{""0"": 4792, ""1"": 219280, ""2"": 38072, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,5120,2048,0,"{""0"": 221348, ""1"": 40796, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,0,2560,0,"{""0"": 262060, ""1"": 84, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,512,2560,1,"{""0"": 19892, ""1"": 222088, ""2"": 20164, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1024,2560,1,"{""0"": 0, ""1"": 195064, ""2"": 67080, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1536,2560,0,"{""0"": 178120, ""1"": 73956, ""2"": 10068, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4096,2560,0,"{""0"": 136296, ""1"": 115152, ""2"": 10696, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4608,2560,1,"{""0"": 0, ""1"": 256580, ""2"": 5564, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,5120,2560,1,"{""0"": 111320, ""1"": 142816, ""2"": 8008, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,512,3072,1,"{""0"": 68080, ""1"": 190984, ""2"": 3080, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1024,3072,1,"{""0"": 0, ""1"": 201800, ""2"": 60344, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1536,3072,0,"{""0"": 227676, ""1"": 34116, ""2"": 352, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4096,3072,0,"{""0"": 253824, ""1"": 8320, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4608,3072,1,"{""0"": 12252, ""1"": 249892, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,5120,3072,1,"{""0"": 69744, ""1"": 162744, ""2"": 29656, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,512,3584,0,"{""0"": 136944, ""1"": 113824, ""2"": 11376, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1024,3584,1,"{""0"": 576, ""1"": 261440, ""2"": 128, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1536,3584,0,"{""0"": 222508, ""1"": 39636, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4096,3584,0,"{""0"": 261200, ""1"": 944, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4608,3584,1,"{""0"": 77520, ""1"": 180616, ""2"": 4008, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,5120,3584,0,"{""0"": 174076, ""1"": 83164, ""2"": 4904, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1024,4096,0,"{""0"": 139460, ""1"": 121252, ""2"": 1432, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1536,4096,1,"{""0"": 56620, ""1"": 191668, ""2"": 13856, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2048,4096,0,"{""0"": 260560, ""1"": 1584, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1024,4608,0,"{""0"": 249544, ""1"": 12600, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1536,4608,1,"{""0"": 0, ""1"": 262092, ""2"": 52, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2048,4608,0,"{""0"": 218228, ""1"": 43916, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1024,5120,0,"{""0"": 252528, ""1"": 9616, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1536,5120,1,"{""0"": 192, ""1"": 259996, ""2"": 1956, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2048,5120,1,"{""0"": 98700, ""1"": 160704, ""2"": 2740, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2560,5120,0,"{""0"": 260488, ""1"": 1656, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1536,5632,1,"{""0"": 82180, ""1"": 150320, ""2"": 29644, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2048,5632,1,"{""0"": 0, ""1"": 262032, ""2"": 112, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2560,5632,1,"{""0"": 50500, ""1"": 211644, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3072,5632,0,"{""0"": 210828, ""1"": 51316, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3584,5632,0,"{""0"": 261680, ""1"": 464, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,1536,6144,0,"{""0"": 257936, ""1"": 4208, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2048,6144,1,"{""0"": 47556, ""1"": 197528, ""2"": 17060, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2560,6144,1,"{""0"": 0, ""1"": 237212, ""2"": 24932, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3072,6144,1,"{""0"": 30316, ""1"": 226876, ""2"": 4952, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3584,6144,0,"{""0"": 251200, ""1"": 10944, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2048,6656,0,"{""0"": 189508, ""1"": 72636, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2560,6656,1,"{""0"": 0, ""1"": 236620, ""2"": 25524, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3072,6656,1,"{""0"": 0, ""1"": 262144, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3584,6656,0,"{""0"": 181248, ""1"": 80896, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2560,7168,0,"{""0"": 139676, ""1"": 105740, ""2"": 16728, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3072,7168,1,"{""0"": 0, ""1"": 261920, ""2"": 224, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3584,7168,0,"{""0"": 133104, ""1"": 129040, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2560,7680,0,"{""0"": 220792, ""1"": 41352, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3072,7680,1,"{""0"": 48, ""1"": 262096, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3584,7680,1,"{""0"": 88568, ""1"": 173576, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4096,7680,0,"{""0"": 261616, ""1"": 528, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4608,7680,0,"{""0"": 152492, ""1"": 109652, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,5120,7680,0,"{""0"": 212996, ""1"": 49148, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2560,8192,0,"{""0"": 219008, ""1"": 43136, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3072,8192,1,"{""0"": 0, ""1"": 261704, ""2"": 440, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3584,8192,1,"{""0"": 40420, ""1"": 221724, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4096,8192,0,"{""0"": 247408, ""1"": 14736, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4608,8192,1,"{""0"": 14848, ""1"": 247296, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,5120,8192,0,"{""0"": 141888, ""1"": 120256, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,2560,8704,0,"{""0"": 245488, ""1"": 16656, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3072,8704,1,"{""0"": 3640, ""1"": 258504, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3584,8704,1,"{""0"": 0, ""1"": 251912, ""2"": 10232, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4096,8704,0,"{""0"": 202956, ""1"": 55576, ""2"": 3612, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4608,8704,0,"{""0"": 156976, ""1"": 105168, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,5120,8704,0,"{""0"": 187424, ""1"": 74720, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3072,9216,1,"{""0"": 99572, ""1"": 162572, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3584,9216,1,"{""0"": 0, ""1"": 262144, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4096,9216,1,"{""0"": 59308, ""1"": 201808, ""2"": 1028, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4608,9216,0,"{""0"": 253824, ""1"": 8320, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,5120,9216,0,"{""0"": 258336, ""1"": 3808, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3072,9728,0,"{""0"": 234696, ""1"": 27448, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3584,9728,1,"{""0"": 12132, ""1"": 250012, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4096,9728,1,"{""0"": 0, ""1"": 262144, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4608,9728,0,"{""0"": 185908, ""1"": 76236, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,3584,10240,0,"{""0"": 164972, ""1"": 95540, ""2"": 1632, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4096,10240,1,"{""0"": 75840, ""1"": 185136, ""2"": 1168, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4608,10240,0,"{""0"": 208308, ""1"": 53836, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
b641f33ff342b590cf61baeea481716a,4096,10752,0,"{""0"": 261504, ""1"": 640, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
