id_a,id_b,cos,rank_a_to_b,rank_b_to_a,best_rank,mutual_top3,isup,split_a,split_b,cross_split,group_a,group_b,verdict
5bbfd8d8ffeddab6682224295a180bb2,98c9716452737dafd3a149eb32aeee29,0.9608,4,3,3,False,3,train,train,False,509,430,
55dae64aaea4bd532b6889d0632517de,9fdc67635e14822c347061fd50f40939,0.9608,6,2,2,False,5,train,train,False,503,766,
a09f18e1b9cc5c4874d683b06dad9802,c0fe8ca3041bec9fb48e60537e3ab02f,0.9608,4,3,3,False,3,train,train,False,478,1124,
2ad0a0582297b6f2ddb131796e300ee3,3cb832450f38c16278b3c78d15f7be7f,0.9607,2,6,2,False,0,val,val,False,1432,828,
4599ff734c6e613e38adc41ce8f798b4,b2d4e1936bbd844314468799f1f35443,0.9607,2,2,2,True,0,train,train,False,204,1019,
2fb68d6713a52e322692dbc99ac82444,fa741c964934cb194701d6630356adb0,0.9606,2,8,2,False,3,train,train,False,66,1395,
5ad5cca8bc4c96585d42a6f8369be1e7,872dc7b2f6261284df1088e4ef2f8256,0.9606,3,42,3,False,3,train,train,False,145,341,
98761fc7b42140e02f2bb550dfdacbcb,d439005ae0aeb218bcc014e67c92aba0,0.9606,3,2,2,True,3,train,train,False,776,946,
214461bdbd0837e1188244d0cad99460,6aff87e11871f4ce9682eec497239c71,0.9605,3,5,3,False,3,train,train,False,1220,68,
145ae6f948b36cb450a7eeb9cbac4cfa,418e1cef9d164228667371028ca7071c,0.9605,9,2,2,False,5,train,train,False,526,290,
77545268b9c0cec2fd73b7cb9e03d66b,87fe5740deb9d4ef755cc157ff710cef,0.9605,2,105,2,False,0,train,train,False,352,1183,
13a2f4b3f904a0893997c4fc8f2ec7d5,b4f14cae24e001bad06e5a7e42f1002b,0.9604,2,6,2,False,4,train,train,False,368,639,
333bc859088cb64ca1d20af155b8bf57,a3da6a9b33b3bbbbc3a2121a06a75ee3,0.9604,2,7,2,False,0,train,train,False,115,547,
5c9407c366d62c4e309a5fa61a48b7b7,a766e096ab436d7ae7a55eb46a4fcf5e,0.9604,3,13,3,False,1,train,train,False,1100,538,
6b5ce8b4c2b7c2655752c4c561059328,8ef59d7cb53bf92b5c589f7377edb0d7,0.9604,17,3,3,False,2,train,train,False,505,1157,
2caf855d25d357626f5ea914bdfe5774,a733ebe1241b7fbe187b49b7b5853f7c,0.9604,8,3,3,False,2,train,train,False,46,349,
55dae64aaea4bd532b6889d0632517de,c1fd67db197ac1e491453082982de933,0.9604,7,2,2,False,5,train,train,False,503,961,
a279b450a867eb7acc4d2ef0731b3352,e312107a00076baeb1f1dc9497d2cee6,0.9604,5,3,3,False,3,train,train,False,490,1103,
9a0fc7a2679d20d5c7bab1f220316e58,ff28b460869954e8ba28ff6b9919e46a,0.9604,43,2,2,False,4,train,train,False,1008,1061,
035a5208729ef164213954598b8df75d,74121dc7165c19a5d72bdbe3eaeb90d2,0.9603,3,32,3,False,0,train,train,False,1420,1348,
33f9166b614aff651d1f0cb240dc98af,7dc96e4c875886e486b787b3787249ac,0.9603,2,3,2,True,5,train,train,False,302,455,
5ad5cca8bc4c96585d42a6f8369be1e7,9bd22fd158fa3999466350e7e5784d6d,0.9603,4,3,3,False,3,train,train,False,145,1234,
bdeb7ab6c22749f3a39e5a88ee4a0fa4,d9ad3f3ed67f14c9c9b35a5c4e85400b,0.9603,3,20,3,False,2,train,train,False,729,988,
0280f8b612771801229e2dde52371141,a59374f392ff144bfbe15d5b03c23588,0.9602,2,2,2,True,1,train,train,False,950,710,
4ec6654ea6a3bb662c245cb0e45e6f6b,c89f71d6c8fdc1bce0a230bdb46935fd,0.9602,3,7,3,False,2,train,train,False,165,831,
69da9f886fc4413167b8b144da775269,f55f2ee739e6885b33a64d5171b7706c,0.9602,3,8,3,False,1,train,train,False,1159,1330,
2daec36424a8f2afeaa4aad3d33a1589,867b4fa9b0b2cc3aa0bafe948d72804a,0.9602,4,2,2,False,5,train,train,False,417,558,
8bc819037a6ab2932c227d1ac800102f,c7e159377563c722314bcef3e9537c10,0.9602,63,3,3,False,0,train,train,False,370,826,
134d69e06d397dc06ed6794b737c63fd,cb64b562b53fad75ad9a575bb9150c00,0.9602,10,3,3,False,5,train,train,False,633,860,
0e46418f938971abebfda741d6840e9b,8a415b0e974861fa00ae9d88f9e3b980,0.9601,2,3,2,True,5,train,train,False,1373,1096,
294ceada24790459c1b9d4392fb07f4c,83300a2310d4bcca4194a54e5c276af0,0.9601,3,6,3,False,5,train,train,False,595,312,
511a33b7aeb1153407ed2d55cae001c8,8179b356509349b2d8ecae80e6a4a826,0.9601,11,3,3,False,1,train,train,False,1285,53,
cf55f513b16209a90e3d71b1f5234c95,d72d765ec852ae3f40b39fa6111aa1a0,0.9601,2,3,2,True,5,train,train,False,898,1193,
4ba91dfdc9e3dadbf2a947592ec3ac0c,83300a2310d4bcca4194a54e5c276af0,0.96,3,7,3,False,5,train,train,False,632,312,
6e52a788e36a88c5267d49e219051d05,ed5eca047605a7a754ebc7889f76df63,0.96,3,6,3,False,5,train,train,False,1105,1337,
774c9b631a29f191836b1078a6c3a67c,d238858042506302cfc15c63db81341b,0.96,3,8,3,False,2,train,train,False,729,988,
494a1bf06ff096d5949754b5d31f6805,9b688ada62f8dd3fb913afa90d5a3e07,0.96,33,2,2,False,0,train,train,False,333,826,
403b430abd712f623f549ec1bba52c4d,9b688ada62f8dd3fb913afa90d5a3e07,0.96,9,3,3,False,0,train,train,False,100,826,
64d89f6270efae268f99717bfbf288e8,ad155660b0018e92984f4ea49e246731,0.96,23,2,2,False,0,train,train,False,666,449,
bcc84573e785de42d7af076ae2b30479,eacb0504ca2039d8b3e9707aa7badb2c,0.96,3,6,3,False,0,train,train,False,712,1252,
c5e9176fa34d3fc8caccc6bb1f35003c,da15226ed2a9ca5a83e831a9c57f5380,0.96,2,16,2,False,0,train,train,False,806,1075,
c8fa005ff34f3a8d77605437618f1878,e64598d6884499b44b9bc615912f4f0e,0.96,2,3,2,True,3,train,train,False,838,1138,
3111867f5335731289a4feb3db5644b7,dfae643568b01d1f4ad5d86bac2f7994,0.96,8,3,3,False,2,train,train,False,0,1059,
13a2f4b3f904a0893997c4fc8f2ec7d5,3153fb3c7de0d4451a51d7899b9107dc,0.9599,3,6,3,False,4,train,train,False,368,639,
74121dc7165c19a5d72bdbe3eaeb90d2,8d58a0c1160a5cea99d5073231becd89,0.9599,33,3,3,False,0,train,train,False,1348,959,
51d0d7b3a0f1769117ed6e3d64445f33,bd9f6b90049d6a63c66147e140bbc9eb,0.9599,6,3,3,False,1,train,train,False,1080,725,
6a4705f723c23536d58a72341e0eac1f,8d46a2e2abae5735ae3334c0b0fe8c34,0.9598,3,11,3,False,1,train,train,False,1364,53,
08e7beb9ca5dbe53b59cbb27639bffcf,77de0e765d8729e7386589f21961279f,0.9598,9,2,2,False,5,train,train,False,1270,410,
25c0f98758c3fb09bc2070d1dca0a299,a260fec22534be7e93d7f456ada4f452,0.9598,4,2,2,False,0,val,val,False,253,715,
40be6eabc1be4bd88eabd38aa07ac9ca,aa47209a146185e3bea1fa18b904304a,0.9598,5,3,3,False,0,train,train,False,668,1102,
b039337ade137a34e544fa1c5a17b4c3,bc8ca8636656c10658685c587f893dea,0.9598,3,22,3,False,2,train,train,False,1020,1074,
1dd5d88d1e936e032ebb4840b46546f3,ccf93fec7c1fccc631606b07af2342b9,0.9598,83,3,3,False,1,train,train,False,1269,40,
e4fe4288bba2a29f9ad2eadbce43cf80,ee2e1b4ce5e5290833a9a98da2d72c0f,0.9598,2,4,2,False,3,train,train,False,1126,1234,
1a4aaf5d3dbf7898979d11578955e780,5ad5cca8bc4c96585d42a6f8369be1e7,0.9597,3,6,3,False,3,train,train,False,1234,145,
302fb7c22e2b2addcb939501b25882f9,7680283193608f46ad4f0d95550c16a5,0.9597,3,4,3,False,5,train,train,False,51,1299,
c4cb40675296c2f44f631bdc7a5d1e9b,cb56eeb149fe1d3df30a43e374d7ab94,0.9597,20,3,3,False,1,train,train,False,555,863,
0e65f90aa2b3fd3e49982839aa381583,915845d6283e37f8855d3ac5c0bcd599,0.9596,2,2,2,True,0,train,train,False,4,785,
1eab1d74f5c90e353ce5f4440b502bc3,25a213edbcc763a0b37c60d060c028a6,0.9596,2,21,2,False,2,train,train,False,1029,1159,
62eab77211bf839bdd26e6ca7c93bc00,cc49ab08ac59448bd5158ab994eb7350,0.9596,3,3,3,True,4,train,train,False,196,865,
69d6fdc8e8bed1323f7dd9055aeb0e6b,9f8dfe7b06ca41af4fa89f7deaf3b050,0.9596,2,9,2,False,0,train,train,False,103,1252,
8c85b3c695c3a7ae3a9265cd7aa68769,e11d21ce3b806da540de6ecb09affe67,0.9596,4,2,2,False,4,train,train,False,373,1080,
5f95d17c869a6b92214c6b0c2aebfccb,e47409feff05e7815c2908a2af47746b,0.9596,5,3,3,False,1,train,train,False,1414,1159,
9c9a1315dee1ffce88d48728455c1199,e78a43e9cbfaae34ae2ad4929f2f8bcd,0.9596,13,2,2,False,5,train,train,False,508,1303,
1c6e04c29601f73eed22bd7b6381b8e1,780229c1e7700155517861f277640f97,0.9595,3,5,3,False,2,train,train,False,375,1187,
53c13f2dba313251cb0e86eeedda6bbd,9cc90be7db3d19f91f43a903142d5bfb,0.9595,2,3,2,True,3,train,train,False,1138,838,
a43c01d2b679f67377e6909bd94128a5,ab60f4ef0811fd3b8a75d257189e4662,0.9595,3,2,2,True,5,train,train,False,503,1307,
bafd1d2508efae102d22e55633e9891f,f659913017aab32c0ac0d88d0ecfe62c,0.9595,3,117,3,False,1,train,train,False,915,971,
921e586c2b5c9ac5b164f2229f7ea9f6,ce5578cd0044db806cbfc334f9013316,0.9595,43,3,3,False,2,train,train,False,1472,781,
d4f9cc7d8f83db9394cd95be9eb10b00,eed22b80775127e0a2143e287d79c575,0.9595,6,3,3,False,5,train,train,False,210,1210,
0c514de56dcdc9d3b7b71173361a5b7b,58476708525d4b4fb5308d069645e097,0.9594,3,7,3,False,2,train,train,False,1187,902,
b2d4e1936bbd844314468799f1f35443,d8c62816ea17d4c932ed87af94647142,0.9594,3,2,2,True,0,train,train,False,1019,983,
b4a11816441242128acc772adf40d612,d960f3c9327c1baa21ed849d867e29a1,0.9594,2,48,2,False,4,train,train,False,670,1148,
3e96addcbf4c1869d8f520348646cd60,9d92d97c1e3f9c379cc65dcd59989f13,0.9593,2,4,2,False,3,train,train,False,322,500,
4e5c75b501c348de7af7620dab9d783e,5816a0df3d7ee85e541bc091cd279e9b,0.9593,2,3,2,True,5,train,train,False,653,297,
9dd40c0127d217bc4917e4db40e06e94,ef9c72d529806d9ba341476d4c159838,0.9593,3,6,3,False,5,train,train,False,455,575,
a3a06e2c06260de535916eaaa629c466,e9f18c7e7ced779403e0b56d7b987827,0.9593,2,4,2,False,4,train,train,False,499,1185,
a2f1af7bf2b86cdabfcffe65d8424a3a,c5e9176fa34d3fc8caccc6bb1f35003c,0.9593,11,3,3,False,0,train,train,False,1433,806,
45d0ddf0aeb9b7f3c8e6c19c4405ac99,d2a97eb750bf080454727f8b67a69d92,0.9592,2,2,2,True,3,train,train,False,95,926,
6742b677fba068f36457e397969997a6,f079a9a9d4c30cbdc55917df9f5f6541,0.9592,2,8,2,False,5,train,train,False,1219,1270,
494a1bf06ff096d5949754b5d31f6805,6ddb61c8bad32ffc60da3a6c96e85b49,0.9592,40,2,2,False,0,train,train,False,333,1081,
037f29b7d62479c7fb257903f401269a,f2d2bf5ba62bbc2dcd973520a6953f57,0.9592,4,2,2,False,0,train,train,False,959,1348,
112736e8b78700f977df0da98c19e0c3,501eb15b8ae1aa3507aaf0b3ba6ca231,0.9591,20,3,3,False,2,train,train,False,322,375,
553fa72290f35f2cb58beef577855ad8,a09f18e1b9cc5c4874d683b06dad9802,0.9591,3,5,3,False,3,train,train,False,129,478,
44f20df33112cfc1ae49f18ee2efc913,62dafe3f86f1f7048c16ac69f74cb293,0.9591,6,3,3,False,3,train,train,False,1220,1048,
2daec36424a8f2afeaa4aad3d33a1589,a1fd7998cce64a8747a682bf524951bf,0.9591,5,3,3,False,5,train,train,False,417,487,
a4effa6d0c2e32e36e45f32f9e7e4977,e78a43e9cbfaae34ae2ad4929f2f8bcd,0.9591,13,3,3,False,5,train,train,False,508,1303,
00ca0c23961b5510be46c917be11c43e,f4df16a55805e69f7013d79eca0c46a7,0.959,3,14,3,False,5,val,val,False,36,1324,
4674372bd1be97535314d987e253a6c5,def34835d0079f5fdd5bfd81b01ff7ee,0.959,3,6,3,False,3,train,train,False,90,1048,
53a0d392e204cdbaa181fe636dd62600,69f0dfb6f42c910861aa0bbb23a12639,0.959,3,3,3,True,3,train,train,False,608,416,
66dc57a3320d9abd25eaf8b74c07c7bb,8546b73cb1496ba85aed909ee151290b,0.959,3,27,3,False,2,train,train,False,1054,1472,
77545268b9c0cec2fd73b7cb9e03d66b,dffa5e1d1d4501837cc9aa54a56ae1a7,0.959,3,25,3,False,0,train,train,False,352,1061,
7b7884a293fae272689b6d18e245dbe7,8b45517c6411802b7f978e32cf741a33,0.959,3,4,3,False,4,train,train,False,639,368,
a265cac37acf69f2cfeae8a184d0f510,be1573a19286fcb2ab6fa14b32bd68a6,0.959,2,10,2,False,0,train,train,False,1298,730,
6465a5ab1539fe69d2392408606dfade,a8e96a9ccdebc9ad76b206493270f670,0.959,7,3,3,False,5,train,train,False,1281,741,
3cb4631d3f2db61bfa503633d37dc45a,b79a6f8a47e79bfc1dabc48c37d54464,0.959,4,3,3,False,4,train,train,False,794,664,
d8f6b2a76413e5b03d0ee89d2792e610,ed5eca047605a7a754ebc7889f76df63,0.959,3,8,3,False,5,train,train,False,1105,1337,
a82ab9e22ff10be0575503d3262a1a61,f2f9aa01d545ac770dce5e61e6d756d4,0.959,6,2,2,False,4,train,train,False,1049,1298,
080b829ec59528590e76b57d25fdda55,381d70c821fce9d79032bc113f10ec43,0.9589,3,6,3,False,3,train,train,False,997,1276,
4747cb458c0eb0122fe1624184d3b2e0,98761fc7b42140e02f2bb550dfdacbcb,0.9589,2,4,2,False,3,train,train,False,946,776,
07aa4a923f58d02bd7c43c50491673d9,48978e6f6ae7bcc2044599737aee9b8d,0.9589,12,3,3,False,2,train,train,False,1312,876,
53c13f2dba313251cb0e86eeedda6bbd,c8fa005ff34f3a8d77605437618f1878,0.9589,3,3,3,True,3,train,train,False,1138,838,
248fc842149898be28b346ce1fb15ab1,77de0e765d8729e7386589f21961279f,0.9589,14,3,3,False,5,train,train,False,1356,410,
6a452b5662c18fdefc5dd4c8669eb781,b68551866ec91a3417b5c51a82f807bb,0.9589,7,3,3,False,5,train,train,False,210,1373,
4e95048eb0c0413e5fc648b1447cf651,bd95b9c20d2a8dd686fb0f64432aa82f,0.9589,24,3,3,False,3,train,train,False,303,724,
a7af860641a927a5b59ffead7c595f1a,d5c40ec532586debe95b6ff9f2233f0f,0.9589,5,2,2,False,5,train,train,False,528,956,
204a1ddef1580e571872b2d4e424b4fe,276ed80762773462f05abc10da5228c8,0.9588,5,3,3,False,2,train,train,False,390,113,
6966c2b9fa1ae59141ab221b32d878cf,8d042c218851d6c8385cb5f1e321ced6,0.9588,16,3,3,False,3,train,train,False,736,568,
aa62014192d20318e7dbf1ccb091499d,e241df65ca9194cb95c86f93ddd85bf7,0.9587,2,3,2,True,3,train,train,False,552,1094,
280220720b546eacfa223edf513ec94e,bc2518ea5985260ea91f96e2db178b5f,0.9587,11,2,2,False,1,train,train,False,977,1079,
22aa8069a9ed5dd4884ae19dd73ad716,f73951fddf77034c9fd44cb19f5fe6b5,0.9587,4,2,2,False,3,train,train,False,161,777,
1f43e244b01c44b24a7086ed2dee7bff,e9c30a0a07e89ca9ef91a04558d0318f,0.9586,3,2,2,True,5,train,train,False,35,1181,
40f53e192b5ef10af5d9f176cb1705bc,747573e239e3461456074695b68c1524,0.9586,25,2,2,False,3,train,train,False,124,276,
7d3af9f4ccc93603028c8bcacf2d4dff,83300a2310d4bcca4194a54e5c276af0,0.9586,3,9,3,False,5,train,train,False,1309,312,
86fad088e10612415bb805aa7d53e387,b604630290e6316c1cbc586733ed08c1,0.9586,3,44,3,False,0,train,train,False,581,1202,
8e45b3d90a0b2ff168f2851d2b0efad7,974916a28bb67ac840a9305d18d3cd61,0.9586,3,4,3,False,5,train,train,False,1371,1210,
5bccc3ae5587647b3f6b3a1f807bd9ed,9bb08719f4422442cba4253b2ba34b62,0.9586,10,2,2,False,0,train,train,False,825,445,
22c2e58ea58b90066e98d86bfb8a0baf,4ca21d08bb5a350a586fca9867943535,0.9585,3,2,2,True,0,train,train,False,103,337,
333bc859088cb64ca1d20af155b8bf57,90b46d166cca71d23d7158ce41f5863c,0.9585,3,34,3,False,0,train,train,False,115,911,
5ffcf2372542336fe4ee3585bd07b6f2,eea0cd8ab449057ce50b7d411b63d6e3,0.9585,2,15,2,False,3,val,val,False,166,1240,
ae1c6bd846449adbde74b0cba5cb7a19,b673c0657c283f76f9020350bba98614,0.9585,9,3,3,False,1,train,train,False,1458,893,
35b3399925cc2f2f00d65c842b6cf536,6a452b5662c18fdefc5dd4c8669eb781,0.9584,2,8,2,False,5,train,train,False,1373,210,
1f1440204eba45ff4f999795c7d52040,622e036c40d720a7bf557668980ea1ce,0.9584,42,3,3,False,0,train,train,False,1127,1223,
299cbccbc459c1c8c2685a92fb3c9182,6d2bcf1b97f6731338a530650f776fb4,0.9584,17,3,3,False,2,train,train,False,669,1342,
d18c24df948f2d59ce38b6c97a0045d0,efe46c2ec61f23ebe0953e0777bb7e5d,0.9584,3,7,3,False,4,train,train,False,315,1431,
35b5971800492e04d2ecd6b3439b0017,ea2f3faabd452477e8f792ca02925cd0,0.9584,7,2,2,False,2,train,train,False,375,1187,
787b336dec5e8a7dd9d993a9b23b773c,995fed12984c02ca98b247732ea080c1,0.9583,3,17,3,False,1,train,train,False,392,709,
03849b0243900d79446bb27849dc0bb2,85696dd6d6be278037fdca733e136f2a,0.9583,32,3,3,False,1,train,train,False,317,329,
1b04602fffd6117606d1a05efa96daaf,9e91403033e4553daef286da9884d860,0.9583,4,2,2,False,5,train,train,False,202,797,
02a2dcd6ad8bc1d9ad7fdc04ffb6dff3,25e85593a9a51bbe10d9a2821cb096d9,0.9582,3,2,2,True,5,train,train,False,1181,35,
58476708525d4b4fb5308d069645e097,9144106abaaa37336cad2f4ef72d3fdc,0.9582,11,3,3,False,2,train,train,False,902,357,
0b2cba7e97daa7f11ededc2ec7d67045,a55cc8df950bcadf4cd61ff470d74246,0.9582,24,2,2,False,1,train,train,False,1074,1159,
26db031a2a246f6525d08296fad489f6,c9702f84cf4495e31190352abe61160d,0.9581,2,2,2,True,5,train,train,False,849,842,
7dc96e4c875886e486b787b3787249ac,954e9c58e7e2007d308584e35368996d,0.9581,5,2,2,False,5,train,train,False,455,1212,
dc5a57e65f5f1e4aa7864083e55ea2c0,f17470445cda06cb72f8c016bfcd4e79,0.9581,3,2,2,True,4,train,train,False,1109,1282,
4d37cd687a4b6e52762a21f7e6b3f3c0,7db49c48802f5608f38c993982b1dcec,0.958,5,3,3,False,4,train,train,False,528,956,
28c2858a4d611799f6748464e1eb825d,9fa42d765e1d7d376d4fddc4c590ab37,0.958,20,2,2,False,5,train,train,False,548,856,
af1411aecef861c7f39555f2a8b0e0d3,e96abe7cf94b26fff31bc9d9ab8820f5,0.958,2,2,2,True,3,train,train,False,1258,1180,
c5d6646dda31ee94cf4bbfef14e08e76,df3d9c53189dd95a5888480835d341a9,0.958,13,3,3,False,4,train,train,False,805,1053,
136cae2844e9f6fd15f09ccc9453e0b6,1d311ab3363fde90bede7d9f3919f5d8,0.9579,3,5,3,False,3,train,train,False,478,1124,
4b6ed79396add87dafb5a4d6846c6972,598d897fefcc795632c3a0323dfcfe3d,0.9579,25,3,3,False,3,train,train,False,271,430,
6e04223880c3cae8aa29366304c2bf7f,d60a54e0359baa5b161a897efa7e87ee,0.9579,2,11,2,False,3,train,train,False,321,1107,
778bd33e4eb7fbc28402051743b78aa2,9fdc67635e14822c347061fd50f40939,0.9579,8,3,3,False,5,train,train,False,1105,766,
2f1c751ab10b8b009b3391ae86acf6c3,5b0c8d324c53998d7353ad17e591fd46,0.9578,3,2,2,True,3,train,train,False,1196,222,
2de26a8634efd177cb8b6085adcbd33b,41890d6114a8efe1afa054303c9b6b9a,0.9578,24,2,2,False,0,train,train,False,252,753,
59001f029aafc4adc0971c0397df6173,79c0ed7b8274042a87f647a1e03d01e8,0.9578,2,2,2,True,5,train,train,False,1309,216,
9bb08719f4422442cba4253b2ba34b62,c7bc54c0badbe7691fe5324a83f19cee,0.9578,3,6,3,False,0,train,train,False,445,825,
747573e239e3461456074695b68c1524,a9752cd05aa514a3102e9d8f0edeb8f7,0.9578,4,3,3,False,3,train,train,False,276,801,
b0fd3778526aec216e7db68d267c0897,d5c40ec532586debe95b6ff9f2233f0f,0.9578,12,3,3,False,5,train,train,False,961,956,
896ffc56e018a333454c4889a28459a2,eea7a758b49d5765cc9a8fe2ed6599fc,0.9577,3,2,2,True,2,train,train,False,357,1241,
2ca08ec99224f03e8db1f92682ce82d0,4dee4ae085e3e0d17e61e97bfd182fdf,0.9576,2,9,2,False,5,train,train,False,1028,1340,
389853c7149f7007e467b20351b1f552,a6e3d28846a05057588ca4a6b7bbc3ee,0.9576,3,2,2,True,4,train,train,False,453,719,
226301ee1193716a8079c58d8669b4f9,3e07800d6b2beb390b39f0c534bfd719,0.9576,6,2,2,False,0,train,train,False,193,1217,
72b9ca2c11e1a849e053013cd5e22d56,b3b6e6cf4fcbf6e6b9812f6b1097d7b8,0.9576,14,2,2,False,0,train,train,False,1062,1408,
05f4e9415af9fdabc19109c980daf5ad,c5764fe96b2725f1b48f2db0cf20cacb,0.9575,3,17,3,False,5,train,train,False,132,1158,
2fdc521c56b6cce0e7907d05a8db1f25,3482a1ac6b5279fb56a14504a6c9fed2,0.9575,87,3,3,False,0,train,train,False,171,221,
64bad048716c6feb71b7e86d4de897ef,8ad12c31792813c22bd2082d91642c91,0.9575,51,3,3,False,0,train,train,False,1382,1183,
4e1247214b51cb4a801fa001251195f4,8cd17fa38b5f8f3e658bfa55e45f509b,0.9575,9,3,3,False,2,train,train,False,349,1173,
8dc0d30245d16902077f9d5da16f1475,9f887e6311f6062c5741bfae853edb80,0.9575,2,21,2,False,2,train,train,False,1365,555,
2470531626032d9f836359f11fd4fdf7,aef725315551b4ac4e392c6a642bf9a9,0.9575,30,2,2,False,0,test,test,False,59,590,
778bd33e4eb7fbc28402051743b78aa2,c1fd67db197ac1e491453082982de933,0.9575,9,3,3,False,5,train,train,False,1105,961,
01a5e35b1ae21f3cfbe100b4b6aef451,d2bc6a6beb7e4d86acecde314f99ce4c,0.9574,2,5,2,False,4,train,train,False,138,962,
23414fe2aed7c291d2036527c761874e,5b35810de01fe586e598f49e17cfcecc,0.9574,2,4,2,False,5,train,train,False,391,217,
294ceada24790459c1b9d4392fb07f4c,52f458343920a7409c42f4ec0a9cc8e0,0.9574,5,3,3,False,5,train,train,False,595,122,
7584a04126c380a776b9a27c23ca2a1d,c60d25e72004ddd6bc308d3a42ce6dba,0.9574,42,3,3,False,1,train,train,False,872,807,
0e50d62c5d764fabebe2a05877bbdef6,6c20932e84b65fdc93dcfa63d9fdf1d5,0.9573,3,5,3,False,1,train,train,False,329,457,
111b574b0f3bed1be6764860d7ea7adf,299cbccbc459c1c8c2685a92fb3c9182,0.9573,3,21,3,False,2,train,train,False,46,669,
2b03baa16076f3848892001f9f5d392a,3e07800d6b2beb390b39f0c534bfd719,0.9573,21,3,3,False,0,train,train,False,193,1217,
5f712fa46f7c0d69e8d9a4b6cd9327bc,aa96214fca7ea520191a2263f0ee6ac0,0.9573,3,2,2,True,2,train,train,False,433,555,
6ad5640ca76614728d3b699a703ef3c8,c6fa52130011bd3d19b0222fce73ecad,0.9573,3,22,3,False,3,train,train,False,870,814,
8835fd0dded2d34601a6fcf45e346b94,a2f1af7bf2b86cdabfcffe65d8424a3a,0.9573,3,14,3,False,0,train,train,False,337,1433,
8cee5821fbe1d9167183271a8c6ae83a,ffe236a25d4cbed59438220799920749,0.9573,3,12,3,False,2,train,train,False,381,1472,
812a1113758fbc57bd0dfd6fd6d9a1a4,91e2c35b8c9d4b6c1772f0589e6a81be,0.9573,22,2,2,False,0,train,train,False,1183,473,
20295d0f4917e297c4827296397fbec1,c4e0ad6ea862813515ef53b70ad8021e,0.9572,3,4,3,False,4,train,train,False,664,794,
21dcd35e0e0aaa2e5453c871874a8ae1,32291426a698e316ff990f4b93e27e98,0.9572,7,2,2,False,3,train,train,False,379,53,
6c96bbaf8306071cfec8d90f54ede8c2,ddd2f284a0815fb717d5ad3ee2d0d3d8,0.9571,2,2,2,True,3,train,train,False,1270,1221,
6392947d42a28861f68363b1f2e536e5,a3fcf7e4e09f8910e49ecc061b5d8c17,0.9571,20,3,3,False,0,train,train,False,1298,502,
337be23a5a57efd390460172053fe5b7,b677231c72557e88e600d142bd41649a,0.957,3,13,3,False,5,train,train,False,580,898,
60a18d14b13eb21b56f3d3e77a315af7,6ad78c89d6b8feadad6d3ad85c743e32,0.957,2,5,2,False,4,test,test,False,209,213,
36dd11dbc0aba4413623bdc44775e6fe,665fcad8a2159796d111633809f6d0b3,0.957,8,3,3,False,5,train,train,False,210,567,
1b117dcc119ec9a258eccc88bd419b0f,7703dca0de143ad38738f53bee104632,0.957,16,2,2,False,0,train,train,False,553,260,
17364682bc0141eab397828f49642a60,e0d6698a658131c2240e15cf4f40efa1,0.9569,2,101,2,False,0,train,train,False,459,1076,
285186bdcabfd05a4d4fe4be52983a59,d2a97eb750bf080454727f8b67a69d92,0.9569,2,4,2,False,3,train,train,False,559,926,
71abdfb52804bed1259c90f7b414e178,aeaa36ea58cad0b8121e59321ef1d41e,0.9569,42,3,3,False,0,train,train,False,701,587,
2f0a9b15f067539455c1a5548a114f78,c4fb78f4b25153789d8c8b22b938d322,0.9569,13,3,3,False,1,train,train,False,1148,1385,
25637fe69d28ce0cb944c631222a6b52,29e2cfb8a5b8b437876e531f8c5f753c,0.9568,3,4,3,False,5,train,train,False,1430,1284,
0f09d54c1c7484c7892e834be3153964,4ab8281e038c2ca2f391b11d65e4366b,0.9568,4,2,2,False,2,train,train,False,973,323,
69187b17ca2488b677f9a79e44654277,6e4dcecad6279bd08a31ec5d920a4984,0.9568,10,3,3,False,1,train,train,False,380,1341,
026081211406349c85c3e5b4fc4b6ff0,c0525532319412db3c662254463067aa,0.9568,72,3,3,False,0,train,train,False,117,752,
5000abf0b5e24707cbad9f17e50db021,b0ba9ace7fe4fb08dd1538d83425ec94,0.9567,2,12,2,False,0,train,train,False,764,666,
0bce55d17bcc628e62c843a2420e723d,def34835d0079f5fdd5bfd81b01ff7ee,0.9566,3,9,3,False,3,train,train,False,68,1048,
2309b313ab206df1adf09d970478f4c0,c95bfd7e7fcb784d245163e8305143cc,0.9566,10,2,2,False,1,train,train,False,804,840,
4e4ce0014805e5233656108980fc35a5,9269a7b94ac73d384512a87c1b38fd5a,0.9565,3,16,3,False,5,train,train,False,1212,731,
5166d94b7a25c6b05b399b16c65a2b6a,a3da6a9b33b3bbbbc3a2121a06a75ee3,0.9565,2,12,2,False,0,train,train,False,115,547,
511a33b7aeb1153407ed2d55cae001c8,e2578d331ae6cb3bc649027498c8ff8d,0.9565,15,3,3,False,1,train,train,False,1285,1095,
0c86c8cc04ce1ef02e6f280a932a2624,b677231c72557e88e600d142bd41649a,0.9564,3,15,3,False,5,train,train,False,210,898,
2009aa01bb165a3c8a6b3d5a633ca9ce,8e6db17e55f22d47faaeed270a79d288,0.9564,2,5,2,False,3,train,train,False,1306,428,
